"stock_id","store_id","product_id","quantity","last_stocked_date"
"S4569","4","P382",944,"2024-04-23"
"S4570","5","P382",875,"2023-05-03"
"S4571","1","P383",449,"2024-04-11"
"S4572","2","P383",3,"2024-04-08"
"S4573","3","P383",826,"2024-05-16"
"S4574","4","P383",845,"2023-12-15"
"S4575","5","P383",973,"2023-11-02"
"S4576","1","P386",518,"2024-01-29"
"S4577","2","P386",271,"2024-04-10"
"S4578","3","P386",530,"2024-11-12"
"S4579","4","P386",590,"2024-09-28"
"S4580","5","P386",199,"2023-06-12"
"S4581","1","P387",617,"2024-09-27"
"S4582","2","P387",740,"2024-03-07"
"S4583","3","P387",588,"2024-06-04"
"S4584","4","P387",240,"2024-05-10"
"S4585","5","P387",559,"2024-09-27"
"S4586","1","P388",409,"2024-02-16"
"S4587","2","P388",29,"2023-10-22"
"S4588","3","P388",388,"2024-08-08"
"S4589","4","P388",662,"2023-11-07"
"S4590","5","P388",171,"2023-09-29"
"S4591","1","P391",758,"2023-12-24"
"S4592","2","P391",286,"2024-02-14"
"S4593","3","P391",801,"2024-06-27"
"S4594","4","P391",205,"2024-04-23"
"S4595","5","P391",113,"2023-05-15"
"S4596","1","P392",858,"2023-07-04"
"S4597","2","P392",600,"2023-08-20"
"S4598","3","P392",725,"2023-09-20"
"S4599","4","P392",803,"2024-07-08"
"S4600","5","P392",763,"2024-03-12"
"S4601","1","P395",983,"2024-03-18"
"S4602","2","P395",783,"2023-07-16"
"S4603","3","P395",21,"2023-10-01"
"S4604","4","P395",62,"2024-03-11"
"S4605","5","P395",706,"2023-11-25"
"S4606","1","P399",608,"2024-05-20"
"S4607","2","P399",635,"2023-08-26"
"S4608","3","P399",954,"2023-07-26"
"S4609","4","P399",505,"2024-02-13"
"S4610","5","P399",645,"2024-08-16"
"S4611","1","P400",358,"2023-07-31"
"S4612","2","P400",592,"2024-05-23"
"S4613","3","P400",111,"2024-09-06"
"S4614","4","P400",922,"2023-10-02"
"S4615","5","P400",492,"2023-12-07"
"S4616","1","P402",888,"2024-04-06"
"S4617","2","P402",284,"2024-10-24"
"S4618","3","P402",377,"2024-08-04"
"S4619","4","P402",762,"2024-05-21"
"S4620","5","P402",415,"2023-06-19"
"S4621","1","P406",51,"2024-04-01"
"S4622","2","P406",273,"2024-03-15"
"S4623","3","P406",501,"2024-09-27"
"S4624","4","P406",526,"2023-06-02"
"S4625","5","P406",108,"2023-05-11"
"S4626","1","P411",657,"2023-08-01"
"S4627","2","P411",556,"2024-05-12"
"S4628","3","P411",526,"2024-06-11"
"S4629","4","P411",678,"2024-08-29"
"S4630","5","P411",806,"2024-03-28"
"S4631","1","P412",15,"2023-07-22"
"S4632","2","P412",694,"2023-07-07"
"S4633","3","P412",815,"2023-09-16"
"S4634","4","P412",800,"2024-10-30"
"S4635","5","P412",385,"2024-03-19"
"S4636","1","P417",475,"2024-02-11"
"S4637","2","P417",523,"2023-08-18"
"S4638","3","P417",979,"2023-07-23"
"S4639","4","P417",872,"2024-06-01"
"S4640","5","P417",740,"2023-05-11"
"S4641","1","P428",345,"2024-06-08"
"S4642","2","P428",3,"2024-08-14"
"S4643","3","P428",205,"2024-01-09"
"S4644","4","P428",469,"2024-07-23"
"S4645","5","P428",69,"2024-07-15"
"S4646","1","P435",732,"2024-04-05"
"S4647","2","P435",407,"2024-04-25"
"S4648","3","P435",288,"2024-06-29"
"S4649","4","P435",727,"2023-08-20"
"S4650","5","P435",811,"2023-08-12"
"S4651","1","P438",299,"2024-05-24"
"S4652","2","P438",504,"2023-07-25"
"S4653","3","P438",192,"2024-09-01"
"S4654","4","P438",337,"2024-01-29"
"S4655","5","P438",633,"2024-01-04"
"S4656","1","P442",819,"2024-02-03"
"S4657","2","P442",109,"2024-09-08"
"S4658","3","P442",701,"2023-07-15"
"S4659","4","P442",633,"2024-10-12"
"S4660","5","P442",221,"2024-01-29"
"S4661","1","P445",947,"2024-09-08"
"S4662","2","P445",620,"2024-05-20"
"S4663","3","P445",413,"2024-10-29"
"S4664","4","P445",335,"2023-10-27"
"S4665","5","P445",618,"2024-05-06"
"S4666","1","P875",802,"2024-07-30"
"S4667","2","P875",313,"2023-05-08"
"S4668","3","P875",289,"2024-09-06"
"S4669","4","P875",476,"2024-01-20"
"S4670","5","P875",747,"2024-08-21"
"S4671","1","P876",486,"2024-04-20"
"S4672","2","P876",131,"2023-10-02"
"S4673","3","P876",631,"2024-06-10"
"S4674","4","P876",519,"2024-08-27"
"S4675","5","P876",269,"2023-08-01"
"S4676","1","P877",92,"2024-01-12"
"S4677","2","P877",168,"2023-12-17"
"S4678","3","P877",138,"2023-09-11"
"S4679","4","P877",756,"2024-10-07"
"S4680","5","P877",121,"2024-04-15"
"S4681","1","P878",150,"2024-08-11"
"S4682","2","P878",799,"2023-05-09"
"S4683","3","P878",556,"2024-02-29"
"S4684","4","P878",125,"2024-10-11"
"S4685","5","P878",249,"2024-01-18"
"S4686","1","P879",152,"2023-08-03"
"S4687","2","P879",599,"2024-01-03"
"S4688","3","P879",817,"2023-07-06"
"S4689","4","P879",662,"2023-07-23"
"S4690","5","P879",250,"2023-10-14"
"S4691","1","P880",807,"2024-04-06"
"S4692","2","P880",491,"2024-11-10"
"S4693","3","P880",548,"2023-12-18"
"S4694","4","P880",149,"2023-06-25"
"S4695","5","P880",798,"2023-06-13"
"S4696","1","P881",757,"2024-10-06"
"S4697","2","P881",533,"2023-05-23"
"S4698","3","P881",842,"2024-10-23"
"S4699","4","P881",172,"2024-02-16"
"S4700","5","P881",746,"2023-06-28"
"S4701","1","P882",771,"2024-05-14"
"S4702","2","P882",357,"2024-05-12"
"S4703","3","P882",558,"2023-11-08"
"S4704","4","P882",1000,"2024-09-27"
"S4705","5","P882",80,"2024-10-24"
"S4706","1","P883",898,"2024-08-28"
"S4707","2","P883",866,"2023-07-27"
"S4708","3","P883",300,"2024-05-21"
"S4709","4","P883",644,"2023-05-10"
"S4710","5","P883",203,"2023-08-21"
"S4711","1","P884",982,"2024-09-26"
"S4712","2","P884",994,"2024-10-25"
"S4713","3","P884",955,"2024-01-04"
"S4714","4","P884",701,"2023-09-03"
"S4715","5","P884",612,"2023-08-27"
"S4716","1","P885",480,"2024-02-06"
"S4717","2","P885",805,"2024-03-17"
"S4718","3","P885",18,"2023-11-20"
"S4719","4","P885",908,"2023-10-14"
"S4720","5","P885",31,"2024-06-28"
"S4721","1","P886",964,"2023-06-12"
"S4722","2","P886",549,"2023-10-05"
"S4723","3","P886",23,"2024-07-30"
"S4724","4","P886",116,"2024-06-11"
"S4725","5","P886",788,"2023-05-02"
"S4726","1","P887",975,"2024-10-12"
"S4727","2","P887",12,"2023-07-07"
"S4728","3","P887",398,"2024-08-05"
"S4729","4","P887",681,"2024-03-18"
"S4730","5","P887",485,"2023-05-12"
"S4731","1","P888",654,"2024-02-09"
"S4732","2","P888",801,"2024-04-15"
"S4733","3","P888",186,"2023-07-15"
"S4734","4","P888",313,"2023-12-24"
"S4735","5","P888",819,"2023-06-17"
"S4736","1","P889",751,"2023-05-09"
"S4737","2","P889",187,"2023-08-05"
"S4738","3","P889",859,"2024-10-01"
"S4739","4","P889",65,"2024-04-14"
"S4740","5","P889",184,"2023-10-19"
"S4741","1","P890",416,"2024-08-01"
"S4742","2","P890",592,"2023-05-23"
"S4743","3","P890",379,"2024-09-03"
"S4744","4","P890",554,"2024-01-10"
"S4745","5","P890",980,"2024-05-03"
"S4746","1","P891",956,"2023-09-29"
"S4747","2","P891",255,"2024-02-05"
"S4748","3","P891",140,"2024-05-31"
"S4749","4","P891",971,"2024-04-25"
"S4750","5","P891",5,"2024-03-27"
"S4751","1","P892",987,"2024-03-13"
"S4752","2","P892",583,"2023-11-13"
"S4753","3","P892",771,"2023-08-27"
"S4754","4","P892",381,"2024-03-29"
"S4755","5","P892",778,"2023-05-24"
"S4756","1","P893",942,"2024-05-06"
"S4757","2","P893",754,"2024-03-29"
"S4758","3","P893",239,"2024-03-18"
"S4759","4","P893",402,"2024-06-27"
"S4760","5","P893",27,"2023-11-08"
"S4761","1","P894",535,"2023-12-26"
"S4762","2","P894",680,"2024-10-16"
"S4763","3","P894",232,"2024-02-29"
"S4764","4","P894",322,"2024-09-28"
"S4765","5","P894",552,"2023-10-31"
"S4766","1","P663",763,"2024-06-28"
"S4767","2","P663",404,"2023-06-20"
"S4768","3","P663",557,"2023-10-07"
"S4769","4","P663",703,"2023-12-17"
"S4770","5","P663",280,"2024-03-14"
"S4771","1","P895",891,"2023-08-14"
"S4772","2","P895",47,"2024-08-13"
"S4773","3","P895",263,"2024-07-26"
"S4774","4","P895",620,"2023-07-01"
"S4775","5","P895",980,"2024-04-16"
"S4776","1","P896",635,"2024-11-01"
"S4777","2","P896",710,"2023-08-21"
"S4778","3","P896",466,"2024-11-08"
"S4779","4","P896",930,"2023-08-11"
"S4780","5","P896",559,"2024-06-15"
"S4781","1","P897",346,"2023-08-08"
"S4782","2","P897",872,"2024-08-24"
"S4783","3","P897",341,"2023-05-02"
"S4784","4","P897",108,"2023-08-21"
"S4785","5","P897",797,"2023-10-10"
"S4786","1","P898",440,"2024-03-27"
"S4787","2","P898",239,"2023-05-06"
"S4788","3","P898",451,"2024-09-26"
"S4789","4","P898",719,"2023-10-04"
"S4790","5","P898",390,"2023-09-23"
"S4791","1","P549",269,"2024-05-12"
"S4792","2","P549",246,"2024-07-08"
"S4793","3","P549",99,"2024-05-18"
"S4794","4","P549",37,"2024-08-28"
"S4795","5","P549",197,"2024-09-26"
"S4796","1","P899",542,"2024-06-16"
"S4797","2","P899",838,"2023-09-06"
"S4798","3","P899",644,"2023-06-07"
"S4799","4","P899",539,"2023-11-20"
"S4800","5","P899",7,"2024-10-16"
"S4801","1","P900",964,"2024-09-17"
"S4802","2","P900",184,"2024-04-05"
"S4803","3","P900",20,"2024-02-13"
"S4804","4","P900",622,"2024-05-26"
"S4805","5","P900",339,"2024-05-02"
"S4806","1","P901",645,"2024-05-07"
"S4807","2","P901",406,"2024-08-30"
"S4808","3","P901",647,"2023-06-05"
"S4809","4","P901",769,"2023-09-27"
"S4810","5","P901",827,"2024-10-05"
"S4811","1","P902",927,"2024-02-29"
"S4812","2","P902",539,"2023-10-16"
"S4813","3","P902",390,"2024-10-22"
"S4814","4","P902",617,"2024-10-30"
"S4815","5","P902",310,"2023-07-19"
"S4816","1","P903",687,"2024-04-06"
"S4817","2","P903",696,"2024-03-10"
"S4818","3","P903",840,"2023-09-03"
"S4819","4","P903",822,"2024-03-31"
"S4820","5","P903",603,"2024-11-08"
"S4821","1","P904",756,"2024-04-29"
"S4822","2","P904",453,"2024-11-06"
"S4823","3","P904",730,"2024-02-13"
"S4824","4","P904",712,"2024-08-01"
"S4825","5","P904",738,"2024-10-28"
"S4826","1","P905",829,"2023-11-14"
"S4827","2","P905",403,"2024-01-07"
"S4828","3","P905",514,"2023-05-02"
"S4829","4","P905",778,"2024-05-31"
"S4830","5","P905",138,"2024-09-07"
"S4831","1","P906",562,"2023-12-02"
"S4832","2","P906",400,"2024-10-16"
"S4833","3","P906",701,"2024-08-01"
"S4834","4","P906",61,"2023-05-18"
"S4835","5","P906",757,"2024-08-17"
"S4836","1","P907",795,"2023-12-21"
"S4837","2","P907",990,"2023-10-17"
"S4838","3","P907",472,"2024-01-24"
"S4839","4","P907",373,"2024-03-27"
"S4840","5","P907",382,"2023-07-22"
"S4841","1","P908",10,"2023-07-25"
"S4842","2","P908",552,"2023-08-12"
"S4843","3","P908",157,"2024-02-17"
"S4844","4","P908",531,"2024-02-20"
"S4845","5","P908",348,"2024-04-26"
"S4846","1","P909",538,"2024-02-28"
"S4847","2","P909",800,"2024-11-12"
"S4848","3","P909",371,"2023-11-06"
"S4849","4","P909",32,"2023-12-28"
"S4850","5","P909",212,"2023-08-29"
"S4851","1","P910",532,"2024-08-19"
"S4852","2","P910",686,"2023-08-08"
"S4853","3","P910",328,"2023-11-04"
"S4854","4","P910",656,"2024-02-17"
"S4855","5","P910",215,"2023-11-18"
"S4856","1","P911",282,"2023-06-20"
"S4857","2","P911",52,"2024-06-30"
"S4858","3","P911",321,"2024-02-14"
"S4859","4","P911",790,"2023-07-02"
"S4860","5","P911",688,"2023-08-22"
"S4861","1","P912",872,"2023-10-08"
"S4862","2","P912",577,"2024-04-15"
"S4863","3","P912",827,"2023-08-07"
"S4864","4","P912",175,"2023-11-20"
"S4865","5","P912",766,"2023-09-16"
"S4866","1","P913",86,"2024-09-21"
"S4867","2","P913",817,"2023-07-27"
"S4868","3","P913",362,"2024-04-25"
"S4869","4","P913",280,"2024-02-01"
"S4870","5","P913",268,"2024-02-21"
"S4871","1","P914",382,"2024-05-03"
"S4872","2","P914",214,"2023-07-16"
"S4873","3","P914",270,"2024-07-26"
"S4874","4","P914",206,"2024-07-16"
"S4875","5","P914",461,"2024-09-15"
"S4876","1","P915",267,"2023-05-02"
"S4877","2","P915",763,"2023-12-06"
"S4878","3","P915",824,"2024-02-24"
"S4879","4","P915",127,"2023-10-03"
"S4880","5","P915",431,"2023-06-23"
"S4881","1","P916",549,"2024-05-16"
"S4882","2","P916",526,"2023-05-02"
"S4883","3","P916",403,"2023-05-26"
"S4884","4","P916",835,"2023-12-24"
"S4885","5","P916",653,"2024-03-30"
"S4886","1","P917",769,"2024-02-27"
"S4887","2","P917",173,"2024-04-15"
"S4888","3","P917",144,"2024-05-24"
"S4889","4","P917",281,"2023-07-06"
"S4890","5","P917",808,"2023-05-11"
"S4891","1","P918",459,"2024-09-30"
"S4892","2","P918",120,"2024-03-05"
"S4893","3","P918",966,"2023-05-04"
"S4894","4","P918",917,"2023-10-10"
"S4895","5","P918",532,"2024-04-08"
"S4896","1","P919",222,"2024-08-07"
"S4897","2","P919",842,"2023-10-10"
"S4898","3","P919",702,"2023-08-08"
"S4899","4","P919",489,"2023-12-10"
"S4900","5","P919",935,"2024-08-07"
"S4901","1","P920",926,"2024-11-02"
"S4902","2","P920",268,"2023-11-30"
"S4903","3","P920",305,"2024-10-11"
"S4904","4","P920",162,"2024-03-20"
"S4905","5","P920",695,"2023-06-26"
"S4906","1","P921",342,"2024-07-12"
"S4907","2","P921",149,"2023-10-29"
"S4908","3","P921",276,"2023-08-28"
"S4909","4","P921",523,"2023-09-10"
"S4910","5","P921",52,"2023-06-07"
"S4911","1","P922",363,"2023-05-05"
"S4912","2","P922",646,"2024-04-16"
"S4913","3","P922",354,"2024-11-13"
"S4914","4","P922",266,"2024-07-16"
"S4915","5","P922",537,"2024-09-12"
"S4916","1","P923",150,"2023-12-13"
"S4917","2","P923",599,"2023-10-01"
"S4918","3","P923",643,"2024-01-26"
"S4919","4","P923",547,"2023-07-26"
"S4920","5","P923",387,"2024-01-16"
"S4921","1","P924",513,"2024-07-21"
"S4922","2","P924",429,"2023-12-09"
"S4923","3","P924",421,"2024-01-20"
"S4924","4","P924",848,"2024-07-16"
"S4925","5","P924",220,"2024-10-03"
"S4926","1","P925",966,"2024-06-24"
"S4927","2","P925",655,"2024-02-14"
"S4928","3","P925",89,"2024-09-28"
"S4929","4","P925",43,"2024-03-30"
"S4930","5","P925",456,"2024-02-22"
"S4931","1","P926",212,"2024-08-04"
"S4932","2","P926",455,"2024-02-09"
"S4933","3","P926",91,"2024-04-13"
"S4934","4","P926",614,"2023-11-25"
"S4935","5","P926",480,"2023-08-03"
"S4936","1","P927",724,"2024-09-11"
"S4937","2","P927",14,"2024-08-27"
"S4938","3","P927",300,"2023-07-05"
"S4939","4","P927",888,"2024-11-05"
"S4940","5","P927",639,"2024-10-13"
"S4941","1","P928",151,"2023-10-30"
"S4942","2","P928",379,"2023-07-13"
"S4943","3","P928",753,"2024-05-09"
"S4944","4","P928",901,"2024-09-01"
"S4945","5","P928",886,"2024-09-07"
"S4946","1","P929",187,"2024-05-12"
"S4947","2","P929",495,"2024-01-04"
"S4948","3","P929",876,"2024-10-14"
"S4949","4","P929",220,"2024-02-10"
"S4950","5","P929",551,"2023-05-11"
"S4951","1","P930",15,"2024-09-12"
"S4952","2","P930",111,"2024-09-28"
"S4953","3","P930",290,"2023-11-18"
"S4954","4","P930",492,"2023-07-27"
"S4955","5","P930",230,"2024-08-07"
"S4956","1","P931",418,"2023-10-17"
"S4957","2","P931",238,"2023-12-29"
"S4958","3","P931",195,"2024-07-21"
"S4959","4","P931",445,"2024-11-10"
"S4960","5","P931",191,"2024-07-22"
"S4961","1","P932",947,"2024-11-10"
"S4962","2","P932",530,"2023-10-10"
"S4963","3","P932",594,"2024-07-06"
"S4964","4","P932",93,"2023-12-16"
"S4965","5","P932",632,"2023-09-15"
"S4966","1","P933",324,"2023-05-03"
"S4967","2","P933",224,"2024-06-29"
"S4968","3","P933",776,"2023-06-08"
"S4969","4","P933",563,"2024-05-18"
"S4970","5","P933",950,"2024-02-28"
"S4971","1","P934",678,"2023-11-02"
"S4972","2","P934",969,"2024-11-15"
"S4973","3","P934",591,"2024-05-05"
"S4974","4","P934",855,"2023-08-01"
"S4975","5","P934",748,"2024-05-14"
"S4976","1","P935",368,"2024-04-07"
"S4977","2","P935",302,"2024-06-11"
"S4978","3","P935",801,"2024-01-24"
"S4979","4","P935",610,"2024-06-07"
"S4980","5","P935",510,"2023-10-27"
"S4981","1","P936",201,"2024-01-27"
"S4982","2","P936",659,"2023-05-24"
"S4983","3","P936",387,"2024-05-15"
"S4984","4","P936",666,"2024-03-19"
"S4985","5","P936",352,"2024-03-04"
"S4986","1","P937",685,"2023-08-15"
"S4987","2","P937",8,"2023-08-05"
"S4988","3","P937",556,"2023-05-15"
"S4989","4","P937",597,"2024-08-12"
"S4990","5","P937",250,"2024-05-11"
"S4991","1","P938",889,"2024-02-27"
"S4992","2","P938",940,"2024-07-05"
"S4993","3","P938",913,"2024-01-19"
"S4994","4","P938",426,"2023-07-06"
"S4995","5","P938",913,"2024-10-06"
"S4996","1","P939",472,"2024-01-16"
"S4997","2","P939",328,"2024-07-03"
"S4998","3","P939",791,"2024-08-08"
"S4999","4","P939",408,"2023-07-26"
"S5000","5","P939",787,"2023-05-04"
"S5001","1","P940",705,"2024-05-14"
"S5002","2","P940",546,"2023-09-21"
"S5003","3","P940",262,"2024-05-18"
"S5004","4","P940",446,"2023-11-06"
"S5005","5","P940",612,"2024-10-22"
"S5006","1","P941",541,"2024-05-17"
"S5007","2","P941",820,"2024-11-10"
"S5008","3","P941",712,"2023-06-16"
"S5009","4","P941",423,"2023-09-23"
"S5010","5","P941",562,"2024-04-19"
"S5011","1","P942",910,"2023-05-06"
"S5012","2","P942",278,"2024-06-26"
"S5013","3","P942",904,"2024-05-15"
"S5014","4","P942",202,"2024-11-02"
"S5015","5","P942",664,"2024-01-27"
"S5016","1","P943",40,"2024-09-14"
"S5017","2","P943",204,"2024-06-06"
"S5018","3","P943",174,"2024-05-06"
"S5019","4","P943",693,"2024-09-14"
"S5020","5","P943",640,"2023-10-20"
"S5021","1","P944",286,"2023-10-28"
"S5022","2","P944",510,"2024-06-13"
"S5023","3","P944",973,"2024-11-06"
"S5024","4","P944",354,"2023-10-07"
"S5025","5","P944",381,"2024-09-28"
"S5026","1","P945",29,"2024-10-22"
"S5027","2","P945",928,"2024-03-23"
"S5028","3","P945",185,"2024-11-15"
"S5029","4","P945",284,"2024-07-26"
"S5030","5","P945",826,"2024-10-14"
"S5031","1","P946",639,"2024-09-01"
"S5032","2","P946",415,"2024-10-15"
"S5033","3","P946",128,"2024-02-13"
"S5034","4","P946",953,"2023-06-25"
"S5035","5","P946",262,"2023-11-13"
"S5036","1","P947",845,"2023-07-11"
"S5037","2","P947",636,"2023-09-11"
"S5038","3","P947",74,"2024-03-20"
"S5039","4","P947",803,"2023-11-08"
"S5040","5","P947",531,"2023-05-13"
"S5041","1","P948",676,"2024-04-16"
"S5042","2","P948",628,"2024-02-18"
"S5043","3","P948",309,"2024-06-20"
"S5044","4","P948",772,"2023-05-15"
"S5045","5","P948",30,"2023-10-06"
"S5046","1","P949",688,"2024-05-23"
"S5047","2","P949",150,"2023-08-15"
"S5048","3","P949",992,"2023-11-22"
"S5049","4","P949",896,"2024-10-29"
"S5050","5","P949",279,"2023-07-28"
"S5051","1","P950",306,"2024-08-29"
"S5052","2","P950",392,"2024-03-24"
"S5053","3","P950",184,"2024-01-15"
"S5054","4","P950",333,"2024-05-07"
"S5055","5","P950",633,"2024-05-14"
"S5056","1","P951",891,"2024-10-30"
"S5057","2","P951",544,"2023-05-05"
"S5058","3","P951",752,"2024-04-15"
"S5059","4","P951",973,"2024-01-11"
"S5060","5","P951",494,"2024-04-04"
"S5061","1","P952",968,"2023-07-10"
"S5062","2","P952",8,"2023-06-21"
"S5063","3","P952",40,"2024-05-14"
"S5064","4","P952",983,"2024-05-17"
"S5065","5","P952",383,"2024-11-06"
"S5066","1","P953",78,"2024-05-09"
"S5067","2","P953",780,"2024-05-08"
"S5068","3","P953",600,"2023-08-04"
"S5069","4","P953",438,"2023-05-28"
"S5070","5","P953",475,"2023-07-04"
"S5071","1","P954",355,"2023-09-03"
"S5072","2","P954",267,"2024-02-14"
"S5073","3","P954",35,"2024-08-08"
"S5074","4","P954",584,"2023-09-14"
"S5075","5","P954",117,"2024-02-01"
"S5076","1","P955",611,"2024-11-01"
"S5077","2","P955",567,"2023-08-07"
"S5078","3","P955",774,"2023-08-03"
"S5079","4","P955",517,"2023-05-30"
"S5080","5","P955",795,"2024-01-22"
"S5081","1","P956",711,"2023-07-03"
"S5082","2","P956",375,"2024-02-27"
"S5083","3","P956",5,"2024-04-30"
"S5084","4","P956",741,"2024-05-22"
"S5085","5","P956",537,"2024-01-28"
"S5086","1","P957",806,"2024-01-17"
"S5087","2","P957",908,"2023-08-14"
"S5088","3","P957",193,"2024-03-26"
"S5089","4","P957",429,"2024-05-10"
"S5090","5","P957",502,"2024-02-12"
"S5091","1","P958",967,"2024-01-07"
"S5092","2","P958",33,"2024-07-17"
"S5093","3","P958",260,"2023-09-23"
"S5094","4","P958",521,"2024-01-02"
"S5095","5","P958",642,"2023-07-14"
"S5096","1","P959",186,"2024-04-25"
"S5097","2","P959",861,"2023-08-03"
"S5098","3","P959",792,"2024-03-30"
"S5099","4","P959",198,"2023-08-11"
"S5100","5","P959",783,"2024-03-15"
"S5101","1","P960",719,"2024-07-28"
"S5102","2","P960",243,"2024-05-18"
"S5103","3","P960",812,"2023-09-21"
"S5104","4","P960",764,"2024-08-31"
"S5105","5","P960",52,"2024-02-10"
"S5106","1","P961",538,"2023-05-07"
"S5107","2","P961",399,"2024-10-16"
"S5108","3","P961",504,"2024-09-17"
"S5109","4","P961",722,"2024-07-24"
"S5110","5","P961",550,"2023-12-18"
"S5111","1","P962",507,"2024-10-06"
"S5112","2","P962",768,"2023-10-16"
"S5113","3","P962",38,"2024-03-19"
"S5114","4","P962",900,"2023-06-15"
"S5115","5","P962",917,"2024-07-18"
"S5116","1","P963",724,"2024-02-03"
"S5117","2","P963",0,"2024-04-21"
"S5118","3","P963",573,"2023-06-23"
"S5119","4","P963",769,"2024-10-05"
"S5120","5","P963",144,"2023-09-19"
"S5121","1","P964",89,"2024-07-23"
"S5122","2","P964",178,"2024-01-23"
"S5123","3","P964",939,"2024-02-21"
"S5124","4","P964",625,"2023-08-14"
