"customer_id","transaction_id","feedback","rating"
"C985","123051702","Decent product, meets the basic needs.","4.00"
"C1600","123048074","Product exceeded expectations, works perfectly.","5.00"
"C1197","123048085","Not worth the money, completely unsatisfactory.","2.00"
"C549","123049345","Quality issues, needs a lot of improvement.","1.00"
"C1631","123048751","Terrible experience, would not recommend.","2.00"
"C739","123051806","Product is fine but could be improved.","4.00"
"C179","123048126","Terrible experience, would not recommend.","2.00"
"C464","123048767","Amazing experience, will definitely buy again!","5.00"
"C429","123050497","Service was satisfactory but not outstanding.","4.00"
"C1652","123047518","Amazing experience, will definitely buy again!","5.00"
"C1509","123048770","Quick delivery and fantastic service.","4.00"
"C372","123047531","Quality issues, needs a lot of improvement.","1.00"
"C321","123051892","Product arrived damaged, not happy with the service.","1.00"
"C231","123049374","Great quality, very satisfied with the purchase.","5.00"
"C100","123050107","Great quality, very satisfied with the purchase.","4.00"
"C171","123047538","Service was satisfactory but not outstanding.","3.00"
"C506","123050895","Amazing experience, will definitely buy again!","4.00"
"C1602","123048180","Amazing experience, will definitely buy again!","4.00"
"C1210","123050523","Great quality, very satisfied with the purchase.","4.00"
"C1007","123050126","Product is fine but could be improved.","4.00"
"C1315","123050131","Quality issues, needs a lot of improvement.","2.00"
"C1476","123048782","Decent product, meets the basic needs.","3.00"
"C1245","123050161","Great quality, very satisfied with the purchase.","4.00"
"C1279","123052202","Service was satisfactory but not outstanding.","4.00"
"C535","123052248","Quality issues, needs a lot of improvement.","1.00"
"C68","123049432","Great quality, very satisfied with the purchase.","4.00"
"C936","123048295","Amazing experience, will definitely buy again!","4.00"
"C1581","123052389","Great quality, very satisfied with the purchase.","5.00"
"C1369","123050224","Average experience, acceptable for the price.","4.00"
"C1466","123050231","Product is fine but could be improved.","4.00"
"C991","123048815","Product is fine but could be improved.","3.00"
"C186","123052589","Product exceeded expectations, works perfectly.","4.00"
"C872","123052597","Great quality, very satisfied with the purchase.","4.00"
"C1409","123052621","Product exceeded expectations, works perfectly.","5.00"
"C81","123048438","Quick delivery and fantastic service.","5.00"
"C367","123050365","Very disappointing, poor quality.","2.00"
"C1347","123048889","Amazing experience, will definitely buy again!","4.00"
"C643","123052691","Amazing experience, will definitely buy again!","4.00"
"C613","123052708","Great quality, very satisfied with the purchase.","4.00"
"C956","123049539","Average experience, acceptable for the price.","4.00"
"C736","123050950","Quick delivery and fantastic service.","5.00"
"C1233","123049545","Service was satisfactory but not outstanding.","4.00"
"C745","123050567","Quality issues, needs a lot of improvement.","1.00"
"C1299","123048928","Product exceeded expectations, works perfectly.","5.00"
"C611","123048930","Amazing experience, will definitely buy again!","5.00"
"C155","123047619","Excellent product, highly recommended!","4.00"
"C1133","123047410","Great quality, very satisfied with the purchase.","5.00"
"C1711","123047418","Decent product, meets the basic needs.","4.00"
"C580","123050612","Product exceeded expectations, works perfectly.","4.00"
"C855","123051006","Great quality, very satisfied with the purchase.","4.00"
"C1666","123049644","Not worth the money, completely unsatisfactory.","2.00"
"C92","123050663","It's okay, not bad but nothing special.","4.00"
"C114","123051026","Product exceeded expectations, works perfectly.","4.00"
"C1255","123049661","Excellent product, highly recommended!","4.00"
"C1438","123051035","Quick delivery and fantastic service.","4.00"
"C398","123050705","Product exceeded expectations, works perfectly.","4.00"
"C306","123051066","Quality issues, needs a lot of improvement.","1.00"
"C775","123050712","Very disappointing, poor quality.","2.00"
"C334","123048574","Product exceeded expectations, works perfectly.","5.00"
"C1409","123049094","Average experience, acceptable for the price.","4.00"
"C881","123050732","Very disappointing, poor quality.","2.00"
"C485","123048594","It's okay, not bad but nothing special.","4.00"
"C1127","123049714","Product arrived damaged, not happy with the service.","2.00"
"C453","123049734","Quick delivery and fantastic service.","5.00"
"C925","123049208","Quality issues, needs a lot of improvement.","2.00"
"C875","123053311","Excellent product, highly recommended!","5.00"
"C954","123055571","Decent product, meets the basic needs.","3.00"
"C137","123056724","Product exceeded expectations, works perfectly.","5.00"
"C1473","123056747","Amazing experience, will definitely buy again!","5.00"
"C102","123055580","Not worth the money, completely unsatisfactory.","1.00"
"C1699","123055591","Amazing experience, will definitely buy again!","5.00"
"C1504","123052770","It's okay, not bad but nothing special.","3.00"
"C611","123055919","Excellent product, highly recommended!","4.00"
"C331","123056890","Very disappointing, poor quality.","1.00"
"C782","123054235","Service was satisfactory but not outstanding.","4.00"
"C121","123055624","Average experience, acceptable for the price.","4.00"
"C172","123052787","Service was satisfactory but not outstanding.","3.00"
"C1140","123056952","Excellent product, highly recommended!","4.00"
"C2","123054253","Product arrived damaged, not happy with the service.","2.00"
"C1583","123052798","Quick delivery and fantastic service.","4.00"
"C1322","123057013","Product exceeded expectations, works perfectly.","4.00"
"C1332","123057037","Quick delivery and fantastic service.","4.00"
"C700","123052819","Quick delivery and fantastic service.","4.00"
"C725","123052828","Average experience, acceptable for the price.","3.00"
"C374","123053529","Very disappointing, poor quality.","2.00"
"C503","123053538","Terrible experience, would not recommend.","2.00"
"C730","123052841","Quick delivery and fantastic service.","5.00"
"C728","123057207","Average experience, acceptable for the price.","4.00"
"C1371","123057241","Average experience, acceptable for the price.","4.00"
"C682","123057270","Product exceeded expectations, works perfectly.","5.00"
"C1197","123052752","Excellent product, highly recommended!","4.00"
"C141","123057297","Great quality, very satisfied with the purchase.","5.00"
"C351","123057320","Decent product, meets the basic needs.","4.00"
"C1252","123057353","Product exceeded expectations, works perfectly.","5.00"
"C1365","123055076","Excellent product, highly recommended!","4.00"
"C591","123055696","It's okay, not bad but nothing special.","3.00"
"C408","123055719","Excellent product, highly recommended!","4.00"
"C474","123057444","Product is fine but could be improved.","3.00"
"C1587","123056417","Excellent product, highly recommended!","4.00"
"C1456","123057593","Product is fine but could be improved.","3.00"
"C960","123053725","Quick delivery and fantastic service.","5.00"
"C334","123055730","Quick delivery and fantastic service.","5.00"
"C907","123056023","Product exceeded expectations, works perfectly.","4.00"
"C31","123057693","Product exceeded expectations, works perfectly.","4.00"
"C1497","123052908","Quick delivery and fantastic service.","4.00"
"C557","123053766","Great quality, very satisfied with the purchase.","5.00"
"C569","123053812","Excellent product, highly recommended!","5.00"
"C1653","123057771","Product is fine but could be improved.","3.00"
"C582","123056057","Product arrived damaged, not happy with the service.","1.00"
"C118","123057831","Quality issues, needs a lot of improvement.","2.00"
"C755","123056058","Product exceeded expectations, works perfectly.","5.00"
"C4","123058271","Product exceeded expectations, works perfectly.","5.00"
"C461","123055861","Average experience, acceptable for the price.","3.00"
"C900","123055286","Very disappointing, poor quality.","2.00"
"C244","123052970","It's okay, not bad but nothing special.","4.00"
"C316","123054492","Product exceeded expectations, works perfectly.","5.00"
"C699","123053017","Product exceeded expectations, works perfectly.","5.00"
"C994","123055312","Product exceeded expectations, works perfectly.","5.00"
"C1090","123055351","Excellent product, highly recommended!","5.00"
"C1491","123056199","Quick delivery and fantastic service.","4.00"
"C578","123056204","Excellent product, highly recommended!","5.00"
"C174","123053277","Excellent product, highly recommended!","5.00"
"C581","123054682","It's okay, not bad but nothing special.","4.00"
"C98","123054701","Excellent product, highly recommended!","5.00"
"C856","123053097","Quick delivery and fantastic service.","4.00"
"C1064","123054719","Excellent product, highly recommended!","5.00"
"C10","123054746","Amazing experience, will definitely buy again!","5.00"
"C1605","123056250","Quick delivery and fantastic service.","4.00"
"C204","123056267","Product exceeded expectations, works perfectly.","4.00"
